"void CastAll<float, __half>(T1 **, T2 **, unsigned long, const unsigned long *)",829029
"void CastKernel<float, __half>(int, const T1 *, T2 *)",5536
"void CastKernel<float, __half>(int, const T1 *, T2 *)",3872
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,12672
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,12384
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,12352
"void BroadcastArithKernel<__half, SubFunc<__half>>(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const T1 *, const T1 *, T1 *)",7328
"void op_generic_tensor_kernel<(int)2, __half, float, __half, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)",7585
"void op_generic_tensor_kernel<(int)2, __half, float, __half, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)",7360
"void op_generic_tensor_kernel<(int)2, __half, float, __half, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)",7616
"void BroadcastArithKernel<__half, MulFunc<__half>>(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const T1 *, const T1 *, T1 *)",7393
"void Transpose<__half>(unsigned long, const T1 *, const unsigned long *, const unsigned long *, unsigned long, T1 *)",18272
"void Transpose<__half>(unsigned long, const T1 *, const unsigned long *, const unsigned long *, unsigned long, T1 *)",16320
"void Transpose<__half>(unsigned long, const T1 *, const unsigned long *, const unsigned long *, unsigned long, T1 *)",16256
ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_tn,10943
"void BroadcastArithKernel<__half, MulFunc<__half>>(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const T1 *, const T1 *, T1 *)",84544
"void BroadcastArithKernel<__half, AddFunc<__half>>(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const T1 *, const T1 *, T1 *)",83873
"void softmax_fw_small_kernel<__half, float, (int)1, (int)16, (int)32, (int)1>(T1 *, const T1 *, int, int, int, T2, T2)",10783
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x6_nn,10208
"void Transpose<__half>(unsigned long, const T1 *, const unsigned long *, const unsigned long *, unsigned long, T1 *)",16736
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,12448
"void op_generic_tensor_kernel<(int)2, __half, float, __half, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)",7584
"void CastKernel<__half, float>(int, const T1 *, T2 *)",5632
"void ElewiseArithKernel<float, AddFunc<float>>(int, const T1 *, const T1 *, T1 *)",6240
"void CastKernel<float, __half>(int, const T1 *, T2 *)",5696
